발생년월일시,발생분,주야,요일,사망자수,중상자수,경상자수,발생지시도,발생지시군구,사고유형_대분류,사고유형,법규위반,도로형태_대분류,당사자종별_1당_대분류,당사자종별_2당_대분류
2016072215,28,주간,금,1,0,0,강원,춘천시,차량단독,공작물충돌,안전운전 의무 불이행,단일로,승합차,
2016072707,20,주간,수,1,0,0,충북,영동군,차대차,정면충돌,중앙선 침범,단일로,자전거,화물차
2016072517,30,주간,월,2,2,1,충남,서천군,차대차,측면직각충돌,안전운전 의무 불이행,교차로,승용차,승용차
2016073117,14,주간,일,3,13,8,부산,해운대구,차대차,진행중 추돌,신호위반,교차로,승용차,승용차
2016080211,55,주간,화,1,0,0,경남,진주시,차대사람,기타,안전운전 의무 불이행,단일로,화물차,보행자
2016080214,50,주간,화,1,0,0,전남,강진군,차대차,측면직각충돌,안전운전 의무 불이행,교차로,원동기장치자전거,승합차
2016073017,47,주간,토,1,0,0,충북,충주시,차량단독,전도전복,안전운전 의무 불이행,단일로,승용차,
2016073001,10,야간,토,1,0,0,인천,남구,차대사람,기타,안전운전 의무 불이행,단일로,승용차,보행자
2016073010,0,주간,토,1,0,2,충남,천안시,차대차,측면직각충돌,안전운전 의무 불이행,단일로,승용차,화물차
2016081011,14,주간,수,1,0,0,전북,남원시,차대사람,횡단중,안전운전 의무 불이행,교차로,승용차,보행자
2016080812,58,주간,월,1,1,0,경북,영덕군,차대차,정면충돌,중앙선 침범,단일로,이륜차,승용차
2016080815,55,주간,월,1,0,0,전남,함평군,차대차,측면직각충돌,안전운전 의무 불이행,교차로,화물차,자전거
2016080804,25,야간,월,1,0,0,강원,원주시,차대차,진행중 추돌,안전운전 의무 불이행,교차로,승용차,승용차
2016080701,50,야간,일,1,0,0,대전,대덕구,차대사람,기타,안전운전 의무 불이행,단일로,승용차,보행자
2016081112,58,주간,목,1,0,1,부산,진구,차대차,기타,신호위반,교차로,이륜차,승용차
2016081117,20,주간,목,1,0,0,경북,칠곡군,차량단독,전도전복,안전운전 의무 불이행,단일로,승용차,
2016081801,45,야간,목,1,0,0,서울,관악구,차대사람,횡단중,신호위반,교차로,승용차,보행자
2016081713,35,주간,수,1,0,0,경남,양산시,차대사람,횡단중,신호위반,교차로,화물차,보행자
2016041406,55,주간,목,1,0,0,경북,상주시,차대사람,횡단중,안전운전 의무 불이행,단일로,승용차,보행자
2016041416,20,주간,목,1,0,0,경기,부천시,차량단독,공작물충돌,안전운전 의무 불이행,단일로,자전거,
2016041817,13,주간,월,2,0,0,제주,제주시,차대차,정면충돌,과속,교차로,이륜차,이륜차
2016041815,20,주간,월,1,1,0,경기,하남시,차대차,정면충돌,중앙선 침범,단일로,화물차,화물차
2016041608,20,주간,토,1,0,1,제주,제주시,차대차,측면직각충돌,신호위반,교차로,화물차,화물차
2016041611,40,주간,토,1,0,0,강원,춘천시,차량단독,공작물충돌,안전운전 의무 불이행,단일로,이륜차,
2016042221,40,야간,금,1,1,0,경북,경산시,차대차,기타,안전운전 의무 불이행,단일로,이륜차,승용차
2016042015,25,주간,수,1,0,0,충남,서천군,차대사람,횡단중,안전운전 의무 불이행,단일로,화물차,보행자
2016042419,10,야간,일,1,0,0,경기,시흥시,차량단독,공작물충돌,안전운전 의무 불이행,단일로,이륜차,
2016050215,33,주간,월,1,0,1,충남,금산군,차대차,측면직각충돌,교차로 통행방법 위반,교차로,이륜차,승용차
2016050308,47,주간,화,1,1,0,경남,거창군,차대차,측면직각충돌,신호위반,교차로,승용차,승용차
2016040910,52,주간,토,1,0,0,경기,안성시,차량단독,전도전복,안전운전 의무 불이행,기타/불명,승용차,
2016041416,0,주간,목,1,0,1,경북,구미시,차대사람,횡단중,기타(운전자법규위반),단일로,승용차,보행자
2016041908,15,주간,화,1,0,1,서울,중랑구,차대사람,기타,안전운전 의무 불이행,단일로,승합차,보행자
2016041811,18,주간,월,1,0,0,대전,대덕구,차대차,측면직각충돌,안전운전 의무 불이행,단일로,화물차,자전거
2016042012,0,주간,수,1,1,0,전남,순천시,차량단독,도로이탈 추락,안전운전 의무 불이행,단일로,이륜차,
2016042013,20,주간,수,1,0,0,경기,광주시,차대사람,횡단중,보행자 보호의무 위반,단일로,승용차,보행자
2016042501,50,야간,월,1,2,1,충남,천안시,차대사람,횡단중,안전운전 의무 불이행,단일로,승용차,보행자
2016042523,0,야간,월,1,0,0,경기,안양시,차대사람,횡단중,안전운전 의무 불이행,단일로,승용차,보행자
2016042412,30,주간,일,1,0,0,전남,보성군,차량단독,도로이탈 기타,안전운전 의무 불이행,단일로,승용차,
2016042415,35,주간,일,1,0,1,울산,울주군,차대차,측면직각충돌,차로위반(진로변경 위반),교차로,승용차,이륜차
2016042722,27,야간,수,1,0,0,서울,관악구,차대사람,기타,안전운전 의무 불이행,단일로,승용차,보행자
2016042721,35,야간,수,1,0,0,대구,동구,차대사람,횡단중,안전운전 의무 불이행,단일로,승용차,보행자
2016042809,52,주간,목,1,0,0,경북,청도군,차대차,측면직각충돌,중앙선 침범,교차로,이륜차,화물차
2016042723,2,야간,수,1,0,0,전북,전주시,차대사람,횡단중,과속,단일로,승용차,보행자
2016042815,30,주간,목,1,0,0,충남,서산시,차대차,정면충돌,과속,단일로,승용차,이륜차
2016042613,20,주간,화,1,0,0,충남,당진시,차대사람,보도통행중,보행자 보호의무 위반,단일로,승용차,보행자
2016043017,0,주간,토,1,0,0,서울,금천구,차대사람,횡단중,안전운전 의무 불이행,교차로,화물차,보행자
2016043014,30,주간,토,1,0,0,경북,경주시,차대차,기타,신호위반,교차로,이륜차,승용차
2016050606,50,주간,금,1,0,0,강원,횡성군,차대사람,기타,안전운전 의무 불이행,기타/불명,화물차,보행자
2016050703,4,야간,토,1,0,0,충남,천안시,차대사람,기타,보행자 보호의무 위반,교차로,승용차,보행자
2016050614,14,주간,금,1,0,0,전남,화순군,차량단독,공작물충돌,안전운전 의무 불이행,지하도로내,이륜차,
2016040502,10,야간,화,1,0,0,경기,성남시,차대차,측면직각충돌,신호위반,교차로,자전거,승용차
2016040604,40,야간,수,1,0,0,충북,괴산군,차대차,측면직각충돌,직진 및 우회전차의 통행방해,교차로,이륜차,화물차
2016041213,0,주간,화,1,0,0,전남,보성군,차대차,진행중 추돌,안전운전 의무 불이행,단일로,승용차,이륜차
2016041120,10,야간,월,1,1,0,제주,서귀포시,차대사람,횡단중,과속,단일로,화물차,보행자
2016041516,48,주간,금,1,1,0,전북,정읍시,차대사람,기타,안전운전 의무 불이행,단일로,승용차,보행자
2016041219,30,야간,화,1,0,0,전남,순천시,차대사람,횡단중,보행자 보호의무 위반,단일로,승용차,보행자
2016041600,20,야간,토,1,0,0,경남,창원시(통합),차대차,측면직각충돌,교차로 통행방법 위반,교차로,이륜차,화물차
2016041619,45,야간,토,1,0,0,강원,원주시,차대사람,횡단중,과속,단일로,승용차,보행자
2016042215,15,주간,금,1,5,0,충남,서천군,차대차,정면충돌,중앙선 침범,단일로,승용차,승용차
2016042200,20,야간,금,1,0,0,전북,정읍시,차량단독,도로이탈 추락,안전운전 의무 불이행,단일로,승용차,
2016042004,30,야간,수,1,0,0,경기,용인시,차대사람,횡단중,안전운전 의무 불이행,교차로,승용차,보행자
2016051016,39,주간,화,1,0,0,제주,제주시,차량단독,공작물충돌,안전운전 의무 불이행,단일로,승용차,
2016050800,30,야간,일,1,2,0,충남,예산군,차량단독,전도전복,안전운전 의무 불이행,단일로,승용차,
2016050817,10,주간,일,1,0,0,충남,논산시,차대사람,횡단중,안전운전 의무 불이행,교차로,건설기계,보행자
2016051319,15,야간,금,1,4,1,경북,포항시,차대차,정면충돌,중앙선 침범,단일로,승용차,승용차
2016051309,45,주간,금,1,0,0,경기,여주시,차량단독,전도전복,기타(운전자법규위반),교차로,화물차,
2016051217,46,주간,목,1,0,0,충남,공주시,차대차,진행중 추돌,안전운전 의무 불이행,단일로,승용차,승합차
2016051220,0,야간,목,1,0,0,충북,음성군,차대사람,길가장자리구역통행중,안전운전 의무 불이행,단일로,승용차,보행자
2016051103,17,야간,수,1,1,0,경남,창원시(통합),차량단독,공작물충돌,안전운전 의무 불이행,교차로,승용차,
2016051712,20,주간,화,1,1,0,서울,동작구,차대차,측면직각충돌,차로위반(진로변경 위반),단일로,승용차,승용차
2016052018,10,야간,금,1,2,11,충남,서산시,차대차,정면충돌,중앙선 침범,기타/불명,승합차,승합차
2016052102,50,야간,토,1,0,0,경기,남양주시,차량단독,전도전복,안전운전 의무 불이행,단일로,이륜차,
2016051920,44,야간,목,1,0,0,전북,완주군,차대차,진행중 추돌,과속,교차로,승용차,원동기장치자전거
2016052815,40,주간,토,1,0,0,전남,여수시,차량단독,기타,안전운전 의무 불이행,교차로,농기계,
2016052904,15,야간,일,1,0,0,경북,포항시,차대사람,기타,안전운전 의무 불이행,단일로,승용차,보행자
2016052710,34,주간,금,1,0,0,서울,은평구,차대사람,기타,안전운전 의무 불이행,교차로,승용차,보행자
2016052605,10,야간,목,1,0,0,전남,고흥군,차량단독,전도전복,안전운전 의무 불이행,단일로,이륜차,
2016060107,10,주간,수,1,0,0,강원,화천군,차량단독,기타,안전운전 의무 불이행,단일로,이륜차,
2016060102,50,야간,수,1,0,0,경북,포항시,차량단독,전도전복,안전운전 의무 불이행,단일로,이륜차,
2016053114,20,주간,화,1,0,4,경북,울진군,차대차,진행중 추돌,안전운전 의무 불이행,단일로,승합차,특수차
2016060109,3,주간,수,1,0,0,경기,군포시,차대사람,기타,안전운전 의무 불이행,단일로,화물차,보행자
2016053108,5,주간,화,1,0,0,서울,은평구,차대사람,횡단중,보행자 보호의무 위반,교차로,건설기계,보행자
2016060110,52,주간,수,1,0,0,충남,당진시,차량단독,전도전복,안전운전 의무 불이행,단일로,이륜차,
2016050609,17,주간,금,1,0,0,전북,김제시,차대사람,횡단중,안전운전 의무 불이행,단일로,승용차,보행자
2016050606,10,주간,금,1,1,0,대구,수성구,차대차,측면직각충돌,과속,교차로,승용차,승용차
2016050922,48,야간,월,1,0,0,인천,남구,차대사람,횡단중,안전운전 의무 불이행,단일로,승합차,보행자
2016050913,25,주간,월,1,0,2,경기,용인시,차대차,진행중 추돌,안전운전 의무 불이행,교차로,화물차,화물차
2016051014,10,주간,화,1,1,2,전북,완주군,차대차,측면직각충돌,신호위반,교차로,승용차,승용차
2016050812,50,주간,일,1,0,0,울산,남구,차대사람,횡단중,안전운전 의무 불이행,교차로,승용차,보행자
2016050722,0,야간,토,1,0,0,전남,강진군,차량단독,전도전복,안전운전 의무 불이행,단일로,화물차,
2016050715,0,주간,토,1,0,0,전북,부안군,차대차,측면직각충돌,신호위반,교차로,승용차,이륜차
2016050720,57,야간,토,1,0,0,인천,남동구,차대사람,횡단중,안전운전 의무 불이행,교차로,승용차,보행자
2016051604,48,야간,월,1,0,0,경기,안산시,차대차,진행중 추돌,안전운전 의무 불이행,단일로,승용차,화물차
2016052114,53,주간,토,1,0,0,세종,세종,차대사람,기타,안전운전 의무 불이행,단일로,승용차,보행자
2016052005,35,야간,금,1,0,0,경기,안산시,차량단독,기타,안전운전 의무 불이행,단일로,승합차,
2016052012,55,주간,금,1,1,0,대구,동구,차대차,측면직각충돌,신호위반,교차로,이륜차,화물차
2016052006,51,주간,금,1,1,1,전북,고창군,차대차,측면직각충돌,직진 및 우회전차의 통행방해,교차로,화물차,화물차
2016051915,25,주간,목,1,0,0,충남,보령시,차량단독,전도전복,안전운전 의무 불이행,단일로,승용차,
2016052507,0,주간,수,1,0,0,강원,삼척시,차량단독,전도전복,안전운전 의무 불이행,단일로,승용차,
2016060123,16,야간,수,1,0,0,경기,파주시,차대사람,횡단중,보행자 보호의무 위반,단일로,승용차,보행자
2016060106,10,주간,수,1,0,0,부산,강서구,차대차,진행중 추돌,안전운전 의무 불이행,기타/불명,이륜차,승용차
2016060111,0,주간,수,1,0,0,경북,고령군,차량단독,공작물충돌,안전운전 의무 불이행,기타/불명,원동기장치자전거,
2016060118,22,야간,수,1,0,0,경북,경주시,차량단독,공작물충돌,안전운전 의무 불이행,단일로,승용차,
2016053116,0,주간,화,1,1,0,경남,거창군,차량단독,전도전복,안전운전 의무 불이행,단일로,농기계,
2016061306,2,주간,월,1,0,0,경남,창원시(통합),차대사람,횡단중,기타(운전자법규위반),단일로,화물차,보행자
2016061816,40,주간,토,1,0,0,제주,서귀포시,차대차,측면직각충돌,직진 및 우회전차의 통행방해,교차로,화물차,이륜차
2016061817,41,주간,토,1,0,0,경남,창원시(통합),차대사람,횡단중,신호위반,단일로,건설기계,보행자
2016062409,10,주간,금,1,0,0,전북,전주시,차대사람,횡단중,과속,단일로,화물차,보행자
2016062719,10,야간,월,1,0,0,서울,성동구,차대차,측면직각충돌,중앙선 침범,교차로,승용차,이륜차
2016062908,35,주간,수,1,0,1,제주,제주시,차대차,정면충돌,안전운전 의무 불이행,단일로,승용차,농기계
2016071808,14,주간,월,1,0,0,강원,정선군,차량단독,전도전복,안전운전 의무 불이행,단일로,이륜차,
2016071619,2,야간,토,1,0,0,전남,완도군,차대차,기타,안전운전 의무 불이행,단일로,승용차,승용차
2016071610,50,주간,토,1,0,0,경기,파주시,차대차,측면직각충돌,중앙선 침범,단일로,화물차,화물차
